0,340241 
0,317406 
0,317466 
0,291832 
0,310994 
0,321272 
0,287737 
0,328692 
0,313464 
0,289096 
0,286311 
0,289682 
0,336743 
0,341601 
0,359952 
0,450027 
0,823978 
2,189500 
7,423526 
